,index,default_flag,number_of_stars,number_of_planets,planet_orbital_period,orbit_semimajor_axis,planet_radius,stellar_temperature,stellar_radius,stellar_mass,system_distance,habitable
3980,27866.0,1.0,1.0,1.0,56.4349938,0.27976699999999993,2.36,5642.0,0.98,0.96,548.364,0.0
3981,27868.0,1.0,1.0,1.0,105.3033148,0.4215920000000002,3.26,5637.0,0.91,0.97,914.126,0.0
3982,27881.0,1.0,1.0,1.0,17.76080053,0.11231729999999995,2.07,4005.0,0.53,0.55,304.889,0.0
3983,27891.0,1.0,1.0,1.0,7.96431535,0.07368100000000008,2.21,5074.0,0.78,0.82,491.978,0.0
3984,27907.0,1.0,2.0,1.0,4.60358,0.04975909999999999,1.48,4782.0,0.73,0.79,208.369,0.0
3985,27913.0,1.0,1.0,2.0,9.91723428,0.09103699999999997,2.6,5948.0,1.08,1.05,802.163,0.0
3986,27917.0,1.0,1.0,2.0,0.53835431,0.011301299999999998,1.53,5948.0,1.08,1.05,802.163,0.0
3987,27926.0,1.0,1.0,1.0,82.5342519,0.33258300000000013,2.54,4392.0,0.61,0.64,389.561,0.0
3988,27934.0,1.0,1.0,1.0,20.16034462,0.13538770000000003,1.62,4944.0,0.74,0.8,259.639,0.0
3989,27945.0,1.0,1.0,1.0,22.08557563,0.12320890000000004,2.97,3843.0,0.54,0.57,324.423,0.0
3990,27960.0,1.0,1.0,1.0,1.15116651,0.017474299999999998,1.6,3934.0,0.54,0.56,188.158,0.0
3991,27972.0,1.0,1.0,1.0,28.26731672,0.16808200000000006,2.7,5206.0,0.8,0.83,609.638,0.0
3992,27978.0,1.0,1.0,1.0,3.77059058,0.04881740000000003,1.98,6014.0,1.14,1.09,1216.58,0.0
3993,27988.0,1.0,1.0,1.0,2.70730672,0.041072099999999986,1.36,6150.0,1.56,1.22,467.568,0.0
3994,27994.0,1.0,1.0,1.0,5.65377733,0.06266349999999996,2.32,6058.0,1.18,1.12,986.364,0.0
3995,28012.0,1.0,1.0,1.0,5.99185702,0.06845919999999994,2.34,6237.0,1.65,1.29,545.063,0.0
3996,28014.0,1.0,1.0,1.0,1.4015,0.02091,1.39,3800.0,0.6,0.62,25.1496,0.0
3997,28018.0,1.0,1.0,4.0,2.2531136,0.02191,0.85,3415.0,0.3,0.27,10.6194,0.0
3998,28021.0,1.0,1.0,4.0,3.6906777,0.0304,1.385,3415.0,0.3,0.27,10.6194,0.0
3999,28024.0,1.0,1.0,4.0,7.4507245,0.0486,1.521,3415.0,0.3,0.27,10.6194,0.0
4000,28027.0,1.0,1.0,4.0,12.796,0.0717,1.8398400000000001,3415.0,0.3,0.27,10.6194,0.0
4001,28031.0,1.0,1.0,2.0,24.73694,0.0957,1.635,3215.93,0.21,0.19,14.9861,1.0
4002,28033.0,1.0,1.0,2.0,3.77792,0.02734,1.169,3225.22,0.21,0.19,14.9861,0.0
4003,28036.0,1.0,1.0,1.0,1.9495378,0.01848,1.242,3381.0,0.25,0.24,18.2276,0.0
4004,28038.0,1.0,1.0,2.0,0.8602322,0.01251,0.696,3490.0,0.33,0.34,19.8782,0.0
4005,28039.0,1.0,1.0,2.0,3.694247,0.0331,0.982,3490.0,0.33,0.34,19.8782,0.0
4006,28042.0,1.0,1.0,1.0,3.81433,0.0404,1.088,3643.0,0.5,0.5,29.8424,0.0
4007,28044.0,1.0,1.0,1.0,0.46292913,0.00622,1.303,3036.0,0.19,0.15,14.8846,0.0
4008,28046.0,1.0,1.0,1.0,4.052037,0.0417,4.7,3950.0,0.58,0.59,52.616,0.0
4009,28047.0,1.0,1.0,2.0,0.948005,0.00969,1.12,2960.0,0.17,0.14,26.4927,0.0
4010,28049.0,1.0,1.0,2.0,4.989963,0.029392,2.31,2960.0,0.17,0.14,26.4927,0.0
4011,28051.0,1.0,1.0,1.0,14.4399,0.0876,2.3586700000000005,3475.0,0.43,0.43,17.6297,0.0
4012,28052.0,1.0,3.0,1.0,5.35882,0.03807,1.38,3337.0,0.28,0.26,6.86929,0.0
4013,28056.0,1.0,2.0,2.0,0.768448,0.01211,1.332,3331.0,0.37,0.4,21.9814,0.0
4014,28058.0,1.0,2.0,2.0,12.2519,0.07673,2.3,3331.0,0.37,0.4,21.9814,0.0
4015,28061.0,1.0,1.0,1.0,0.792052,0.01679,4.72,5443.0,0.95,0.77,80.4373,0.0
4016,28062.0,1.0,1.0,2.0,19923.63575,14.7,11.572959999999998,4194.0,1.61,0.6559999999999997,158.152,0.0
4017,28063.0,1.0,1.0,2.0,28157.875,18.6,15.204959999999998,4194.0,1.61,0.6368999999999998,158.152,0.0
4018,28064.0,1.0,1.0,1.0,3.91405,0.0464,9.976,5000.0,0.82,0.87,773.409,0.0
4019,28065.0,1.0,1.0,1.0,2.14878,0.043,16.814,7554.0,2.1,1.72,182.273,0.0
4020,28066.0,1.0,2.0,1.0,2.82406,0.047,17.15,7800.0,1.92,1.75,170.696,0.0
4021,28067.0,1.0,1.0,1.0,195.7348787160002,0.62,9.374890000000004,5133.655,0.9560999999999997,0.06,1000.0,0.0
4022,28069.0,1.0,1.0,1.0,6183.69941,6.5,10.16108,14039.1001,0.5965999999999998,0.3,5800.0,0.0
4023,28071.0,1.0,1.0,1.0,433.3858828640002,1.1,9.9829,11415.9851,0.6183999999999994,0.21,7700.0,0.0
4024,28074.0,1.0,1.0,1.0,2090.621346,2.7,9.99531,7817.37,0.8281000000000003,0.56,3300.0,0.0
4025,28077.0,1.0,1.0,1.0,2774.0,3.2,10.017729999999998,9617.09,0.8285000000000003,0.56,3040.0,0.0
4026,28079.0,1.0,1.0,1.0,1435.8658713,2.03,10.11669,7919.8651,0.6555999999999997,0.52,7050.0,0.0
4027,28080.0,1.0,1.0,1.0,1982.0,1.8,10.1707,13444.3851,0.4597,0.19,5690.0,0.0
4028,28082.0,1.0,1.0,1.0,635.5739088200003,1.21,9.9829,12943.185,0.4698999999999998,0.16,2800.0,0.0
4029,28083.0,1.0,1.0,1.0,1798.4415000000001,2.42,10.04065,8150.0351,0.8737000000000005,0.58,3500.0,0.0
4030,28087.0,1.0,1.0,1.0,368.3317068120001,0.92,11.216029999999998,4475.775,2.5051,0.11,810.0,0.0
4031,28088.0,1.0,1.0,1.0,1569.4289557000002,1.72,10.1707,17436.235,0.41500000000000015,0.18,6430.0,0.0
4032,28091.0,1.0,1.0,1.0,1135.3196186999996,2.0,9.658639999999997,5950.0,1.7700999999999991,0.67,2300.0,0.0
4033,28093.0,1.0,1.0,1.0,3061.4627939,4.14,10.73535,8693.437599999997,1.2345000000000004,0.75,7380.0,0.0
4034,28094.0,1.0,1.0,1.0,371.011004546,0.95,9.9646,11549.8751,0.501,0.11,7200.0,0.0
4035,28102.0,1.0,1.0,1.0,233.52860783200006,0.69,9.990520000000002,10927.5901,0.48719999999999997,0.15,4400.0,0.0
4036,28107.0,1.0,1.0,1.0,408.32983403400016,1.1,9.840409999999997,5786.6738000000005,1.9420000000000002,0.86,7720.0,0.0
4037,28108.0,1.0,1.0,1.0,3493.9918437,4.3,10.710790000000001,14092.4901,0.6138999999999996,0.39,7560.0,0.0
4038,28109.0,1.0,1.0,1.0,10832.757525,10.2,10.663060000000003,10505.3801,0.6335999999999996,0.49,5300.0,0.0
4039,28110.0,1.0,1.0,1.0,339.6007980040001,0.9,10.650600000000003,10869.5701,0.7038000000000001,0.1,7210.0,0.0
4040,28113.0,1.0,1.0,1.0,2043.4124218,3.03,10.2793,5419.281899999999,1.1336000000000004,0.88,6720.0,0.0
4041,28115.0,1.0,1.0,1.0,540932.5614261259,0.93,11.22067,7035.05,0.7735000000000001,0.02,850.0,0.0
4042,28121.0,1.0,1.0,1.0,1103446.6697478122,0.24,11.523230000000002,10286.815,0.7041,0.01,7100.0,0.0
4043,28124.0,1.0,1.0,1.0,761.3413723000002,1.39,10.483439999999998,11171.0601,0.8493999999999997,0.29,6500.0,0.0
4044,28129.0,1.0,1.0,1.0,371.20649311400007,0.95,10.665060000000004,10897.5601,0.7014,0.15,6800.0,0.0
4045,28130.0,1.0,1.0,1.0,9133.355075000005,8.3,11.10576,8393.652599999998,1.2646000000000002,0.75,5100.0,0.0
4046,28132.0,1.0,1.0,1.0,540744.0534883119,0.48,11.25095,10875.585,0.6967,0.03,7120.0,0.0
4047,28137.0,1.0,2.0,1.0,760.0,1.613,9.584269999999998,5873.25,1.0638000000000003,1.0506000000000002,1598.4808100000012,0.0
4048,28139.0,1.0,1.0,1.0,121.71,0.53,11.976949999999993,4284.0,39.59,9.06,817.192,0.0
4049,28141.0,1.0,1.0,1.0,511.21,1.395440000000001,12.647729999999997,4200.0,25.195500000000006,1.37,821.918,0.0
4050,28143.0,1.0,1.0,1.0,6.959,0.07145689999999998,10.877699999999997,5780.0,1.0631000000000008,1.01,872.92,0.0
4051,28145.0,1.0,1.0,1.0,5.118,0.05753379999999999,11.61098,5725.0,0.9793999999999998,0.96,914.221,0.0
4052,28149.0,1.0,1.0,1.0,4.087,0.05220650000000001,13.269880000000002,6165.0,1.2828,1.14,830.822,0.0
4053,28150.0,1.0,1.0,1.0,2.647298,0.0326,14.908,3916.0,0.57,0.62,218.121,0.0
4054,28151.0,1.0,1.0,1.0,0.7668944,0.0143,13.507,4600.0,0.7,0.7,423.5989250000002,0.0
4055,28153.0,1.0,1.0,1.0,35.45533,0.201,9.158,5050.0,0.83,0.86,190.422,0.0
4056,28154.0,1.0,1.0,1.0,7.532806,0.0757,11.747,5690.0,1.59,1.02,446.442,0.0
4057,28155.0,1.0,1.0,1.0,4.119027,0.0549,12.801,5819.0,1.79,1.3,647.595,0.0
4058,28156.0,1.0,2.0,1.0,3.5357173,0.0403,4.977,5187.0,0.84,0.9,322.148,0.0
4059,28157.0,1.0,1.0,1.0,3.27623,0.0441,12.33,5600.0,0.95,0.99,786.485,0.0
4060,28158.0,1.0,1.0,1.0,4.84532,0.0523,14.572,5550.0,1.21,1.0,898.168,0.0
4061,28159.0,1.0,1.0,1.0,3.24253,0.0391,13.899,5650.0,1.34,1.02,1040.28,0.0
4062,28160.0,1.0,1.0,1.0,3.05125,0.0448,13.563,5610.0,1.39,1.0,1096.19,0.0
4063,28161.0,1.0,1.0,1.0,4.511164,0.063,17.878,6478.0,1.7,1.64,356.391,0.0
4064,28162.0,1.0,2.0,1.0,1.6753728,0.023,16.589,5600.0,0.93,1.02,743.972,0.0
4065,28163.0,1.0,1.0,1.0,1.3373508,0.019,3.18,5143.0,0.84,0.75,280.555,0.0
4066,28164.0,1.0,1.0,1.0,3.3569866,0.0382,12.733,4987.0,0.74,0.66,306.779,0.0
4067,28165.0,1.0,1.0,1.0,0.882059,0.01677,14.863,4730.0,0.75,0.77,308.262,0.0
4068,28166.0,1.0,1.0,1.0,2.4997,0.035,12.218,5241.0,0.98,0.89,428.976,0.0
4069,28167.0,1.0,1.0,1.0,4.43527,0.058,11.994,6330.0,1.38,1.34,609.128,0.0
4070,28169.0,1.0,2.0,2.0,5573.55,5.35,8.491060000000001,5632.83,1.2076000000000007,1.0334999999999994,515.818,0.0
4071,28171.0,1.0,2.0,2.0,2883.5,3.43,8.447480000000002,5740.8,1.2104000000000008,1.0818000000000005,515.818,0.0
4072,28172.0,1.0,2.0,1.0,3225.0,3.12,10.193200000000001,40000.0,0.19,0.42,820.877,0.0
4073,28175.0,1.0,2.0,2.0,3160.0,3.380570000000002,10.48744,32780.0,0.15,0.46,544.024,0.0
4074,28176.0,1.0,2.0,2.0,8799.0,8.151100000000003,10.49092,32780.0,0.15,0.46,544.024,0.0
4075,28177.0,1.0,1.0,1.0,3356.5889553,4.3,10.737609999999997,8992.1319,1.0206000000000006,0.63,5800.0,0.0
4076,28181.0,1.0,1.0,1.0,3003.1153736,3.6,10.689400000000001,12282.4401,0.7310999999999998,0.46,3200.0,0.0
4077,28187.0,1.0,1.0,1.0,2811.0199971,3.5,11.17973,9021.11,1.2632000000000003,0.69,4100.0,0.0
4078,28188.0,1.0,1.0,1.0,3285.0,2.6,10.675800000000002,12079.7151,0.5952999999999998,0.22,6600.0,0.0
4079,28190.0,1.0,1.0,2.0,1788.5,2.3,10.64285,8444.6951,0.7413999999999997,0.51,1510.0,0.0
4080,28191.0,1.0,1.0,2.0,4927.5,4.5,10.68475,10692.17,0.6319999999999997,0.51,1510.0,0.0
4081,28193.0,1.0,2.0,1.0,2557.0,2.59,10.173860000000001,18580.04,0.4323999999999997,0.41,2760.0,0.0
4082,28194.0,1.0,1.0,1.0,2186.9514230000004,2.8,10.715189999999998,7191.781899999999,1.0192000000000008,0.64,5900.0,0.0
4083,28195.0,1.0,2.0,1.0,30847.965,15.0,17.19758000000001,8389.79,1.929299999999999,0.71,8100.0,0.0
4084,28196.0,1.0,1.0,1.0,1130.5839493000003,1.7,10.675800000000002,11967.0201,0.6500999999999998,0.37,6800.0,0.0
4085,28201.0,1.0,1.0,1.0,8996.613950000004,8.0,10.701130000000001,15398.6501,0.7097999999999998,0.41,6100.0,0.0
4086,28203.0,1.0,1.0,1.0,2821.600923,2.72,10.697650000000001,12809.2351,0.6983,0.26,2570.0,0.0
4087,28204.0,1.0,1.0,1.0,1745.7618019,1.89,10.675800000000002,13053.4302,0.5115999999999997,0.21,4380.0,0.0
4088,28207.0,1.0,1.0,2.0,2858.951179200001,4.0,8.753069999999997,5965.4511999999995,1.1339999999999997,1.06,4019.0,0.0
4089,28209.0,1.0,1.0,2.0,4305.628499999999,4.8,8.702749999999998,5961.8312,1.1430999999999998,1.06,4019.0,0.0
4090,28212.0,1.0,1.0,1.0,533494.1719948222,0.87,11.260899999999998,11213.875,0.7517000000000003,0.02,1760.0,0.0
4091,28214.0,1.0,1.0,1.0,2976.0465136000003,3.45,10.68256,16210.9801,0.7270999999999997,0.44,4970.0,0.0
4092,28218.0,1.0,1.0,1.0,236.357964558,0.74,10.690600000000002,12449.3551,0.7845999999999997,0.34,1300.0,0.0
4093,28219.0,1.0,1.0,1.0,868.9047565000004,1.6,10.754989999999998,11566.0701,0.8466999999999998,0.29,6700.0,0.0
4094,28221.0,1.0,1.0,1.0,4234.5190504,4.43,10.701130000000001,15453.9851,0.7206999999999998,0.4,6320.0,0.0
4095,28230.0,1.0,1.0,1.0,2184.098,2.6,10.64744,8505.8551,0.8200000000000004,0.57,2600.0,0.0
4096,28235.0,1.0,1.0,1.0,266.7191635310001,0.8,10.68152,11460.4901,0.6149,0.1,3040.0,0.0
4097,28236.0,1.0,1.0,1.0,2902.9887455000007,3.6,10.69599,10000.09,0.8136000000000001,0.54,3900.0,0.0
4098,28239.0,1.0,2.0,1.0,235.12421619600013,0.702,10.161310000000002,8802.4051,0.6006000000000001,0.11,911.0,0.0
4099,28242.0,1.0,1.0,1.0,114.75581028630006,0.39,10.77374,12084.9001,0.8839999999999998,0.29,3220.0,0.0
4100,28247.0,1.0,1.0,1.0,2594.218,2.6,10.681,10714.3301,0.7272999999999997,0.46,6300.0,0.0
4101,28248.0,1.0,1.0,1.0,1582.6157402,1.8,10.68152,12383.4201,0.6439999999999998,0.33,6900.0,0.0
4102,28250.0,1.0,1.0,1.0,2358.4148594000003,3.11,11.066790000000001,7507.46,1.3241999999999998,0.71,4100.0,0.0
4103,28252.0,1.0,1.0,1.0,3721.0354959,4.4,10.80341,9072.865699999998,1.0258000000000005,0.62,2220.0,0.0
4104,28255.0,1.0,1.0,2.0,773.9241186000003,1.5,10.342709999999995,12108.6801,0.8370999999999995,0.4,6400.0,0.0
4105,28257.0,1.0,1.0,2.0,1095.1603150000003,1.7,10.703369999999998,12450.2001,0.6351999999999997,0.4,6400.0,0.0
4106,28259.0,1.0,1.0,1.0,1168.7941804000004,1.75,10.66337,8215.7251,0.6750999999999996,0.51,6860.0,0.0
4107,28260.0,1.0,1.0,1.0,238.754901963,0.73,10.68152,11466.3501,0.6149,0.1,8200.0,0.0
4108,28261.0,1.0,1.0,1.0,848.2732561000003,1.6,10.716199999999999,11896.5501,0.8470999999999996,0.3,1200.0,0.0
4109,28272.0,1.0,1.0,1.0,2549.330923,2.7,10.68152,13085.1951,0.6479999999999997,0.38,3300.0,0.0
4110,28281.0,1.0,1.0,1.0,1691.4941244000001,2.07,10.74047,12476.7551,0.6330999999999996,0.34,4230.0,0.0
4111,28282.0,1.0,1.0,1.0,2212.867923,2.62,10.684939999999997,8444.52,0.8555000000000003,0.55,6700.0,0.0
4112,28287.0,1.0,1.0,1.0,310.5419058820002,0.85,10.74047,11457.4001,0.5964,0.08,7070.0,0.0
4113,28292.0,1.0,1.0,1.0,5578.489919999998,5.4,10.70808,15944.3052,0.5688999999999999,0.13,6500.0,0.0
4114,28297.0,1.0,2.0,1.0,5764.513075,6.4,10.430600000000002,9148.483799999998,1.2193000000000003,0.72,3410.0,0.0
4115,28300.0,1.0,1.0,1.0,1236.5532893000004,1.7,10.74047,12204.4301,0.6557999999999998,0.3,3730.0,0.0
4116,28302.0,1.0,1.0,1.0,1224.0,2.17,9.91198,5481.6538,1.0134,0.88,6770.0,0.0
4117,28308.0,1.0,1.0,1.0,608.7728594600003,1.16,10.77005,11957.9251,0.7029,0.08,3910.0,0.0
4118,28314.0,1.0,1.0,1.0,4653.398336800001,3.4,10.704600000000001,15899.9952,0.5638999999999998,0.1,6178.45,0.0
4119,28318.0,1.0,1.0,1.0,3025.9931365,3.913,10.77005,15453.9851,0.7187999999999998,0.4,4705.0,0.0
4120,28320.0,1.0,1.0,1.0,2349.762,2.424,10.74047,12379.6001,0.6278999999999999,0.25,5915.0,0.0
4121,28322.0,1.0,1.0,1.0,2881.5443855000003,3.5,10.482669999999999,9801.45,0.9223000000000005,0.56,5200.0,0.0
4122,28325.0,1.0,1.0,1.0,1755.9808001000001,1.8,10.704600000000001,12355.6502,0.5229999999999998,0.2,5800.0,0.0
4123,28326.0,1.0,1.0,1.0,3073.4150284,4.06,11.153599999999999,8959.8719,1.3051000000000001,0.7,3950.0,0.0
4124,28327.0,1.0,1.0,1.0,2944.162077100001,3.92,10.642669999999999,10016.95,0.8554000000000002,0.55,5670.0,0.0
4125,28329.0,1.0,1.0,1.0,404.762847458,1.02,10.74471,12216.66,0.8227999999999995,0.21,5132.85,0.0
4126,28332.0,1.0,1.0,1.0,2046.8346217999997,3.04,10.915480000000002,7205.3519,1.1741000000000006,0.81,3930.0,0.0
4127,28338.0,1.0,1.0,1.0,614.5247163600003,1.18,10.788939999999998,8991.2951,0.7647999999999997,0.23,860.0,0.0
4128,28341.0,1.0,1.0,1.0,533364.465918559,0.59,11.251189999999992,10520.83,0.8552,0.04,7490.0,0.0
4129,28342.0,1.0,1.0,1.0,2917.290923,2.72,10.78929,12880.7501,0.6915999999999998,0.25,7060.0,0.0
4130,28345.0,1.0,1.0,1.0,371.02462466000003,0.97,10.795139999999998,12052.910100000001,0.7722999999999999,0.23,5650.0,0.0
4131,28347.0,1.0,1.0,1.0,206.56491941200014,0.63,10.77329,12117.28,0.7271,0.12,7580.0,0.0
4132,28354.0,1.0,1.0,1.0,5480.0,5.0,10.374400000000001,5912.0,1.1453,1.0,3200.0,0.0
4133,28355.0,1.0,1.0,1.0,2902.9887455000007,3.59,10.77418,10000.09,0.8136000000000001,0.54,6500.0,0.0
4134,28356.0,1.0,1.0,2.0,1855.7014228,1.8,10.72332,13091.4002,0.5808999999999999,0.18,7100.0,0.0
4135,28361.0,1.0,1.0,2.0,266.86327573100016,0.8,10.72332,11545.8101,0.6472,0.18,7100.0,0.0
4136,28365.0,1.0,1.0,1.0,795.1212176000003,1.54,10.624269999999997,11369.2701,0.8657999999999996,0.37,7400.0,0.0
4137,28366.0,1.0,1.0,1.0,3865.3087884,4.51,10.12073,6000.58,1.2065000000000001,1.11,2510.0,0.0
4138,28370.0,1.0,1.0,1.0,2888.3718368,3.3,10.77329,16210.9801,0.7271999999999997,0.43,6220.0,0.0
4139,28372.0,1.0,2.0,1.0,2651.2,2.8,10.263399999999999,13460.7801,0.5865999999999998,0.42,7600.0,0.0
4140,28373.0,1.0,1.0,1.0,1757.9865229999996,2.65,10.89928,7218.8,1.1359000000000004,0.8,3630.0,0.0
4141,28374.0,1.0,1.0,1.0,3.101278,0.0434,14.011,5950.0,1.17,1.14,1344.97,0.0
4142,28393.0,1.0,1.0,1.0,4.0144463,0.0473,11.422,5294.2724,0.83,0.8878000000000007,1068.33,0.0
4143,28394.0,1.0,1.0,1.0,1.4324752,0.02289,12.251,4790.0,0.77,0.78,566.459,0.0
4144,28410.0,1.0,1.0,1.0,1.689868,0.03035,13.45,6210.0,1.32,1.3,2012.62,0.0
4145,28413.0,1.0,1.0,1.0,3.9791,0.051,12.666,5924.0,1.14,1.14,2501.75,0.0
4146,28416.0,1.0,1.0,1.0,3.67724,0.051,15.244,6325.0,1.64,1.33,1515.26,0.0
4147,28423.0,1.0,1.0,1.0,1.2119189,0.02383,15.278,6050.0,1.1176999999999997,1.0767999999999989,1992.3141599999997,0.0
4148,28428.0,1.0,1.0,1.0,2.4855335,0.0308,18.046,6933.0,1.53,1.52,1627.63,0.0
4149,28429.0,1.0,1.0,1.0,7300000.0,243.0,18.791509999999995,2375.0,2.530600000000004,0.02,519.7194369999997,0.0
4150,28434.0,1.0,1.0,2.0,28294.75,20.0,30.488,3972.0,3.750100000000005,0.7806000000000003,113.064,0.0
4151,28436.0,1.0,1.0,2.0,48993.625,34.0,22.866,3972.0,3.750100000000005,0.7779000000000003,113.064,0.0
4152,28437.0,1.0,4.0,1.0,138.317,0.652,6.18,6407.0,1.73,1.53,1033.16,0.0
4153,28439.0,1.0,1.0,1.0,282.5255,0.828,10.12,5629.0,1.0,0.94,343.863,0.0
4154,28450.0,1.0,1.0,1.0,3.1606296,0.03734,10.548,4400.0,0.59,0.69,747.959,0.0
4155,28451.0,1.0,1.0,1.0,10140.0,10.26,9.492019999999995,6484.19,1.6387999999999996,1.44,1037.8487469999995,0.0
4156,28453.0,1.0,1.0,3.0,25.262,0.19,10.034590000000001,6463.76,1.6981000000000006,1.4,600.0,0.0
4157,28455.0,1.0,1.0,3.0,66.5419,0.36,8.80315,6450.78,1.7066999999999999,1.4,600.0,0.0
4158,28457.0,1.0,1.0,3.0,98.2114,0.46,8.05642,6449.37,1.6943000000000004,1.4,600.0,0.0
4159,28460.0,1.0,2.0,1.0,39643.375,23.0,16.11929,5814.272099999999,2.372499999999998,1.35,1035.9174176999995,0.0
4160,28461.0,1.0,1.0,1.0,0.09070629,0.0044,13.94786,4500.0,6.710599999999999,1.4,1200.0,0.0
4161,28462.0,1.0,1.0,1.0,0.322964,0.0102,25.313880000000008,10448.06,1.7920000000000003,1.4,230.0,0.0
4162,28464.0,1.0,1.0,1.0,4.4264,0.06,11.337499999999999,6174.0,1.15,1.24,180.64,0.0
4163,28466.0,1.0,2.0,2.0,2.1461,0.03176,10.061150000000003,5300.0,0.83,0.94,182.714,0.0
4164,28467.0,1.0,2.0,2.0,4850.0,5.5,9.93262,5300.0,0.83,0.94,182.714,0.0
4165,28468.0,1.0,3.0,1.0,11.186,0.0485,10.378459999999993,3050.0,0.14,0.12,1.30119,1.0
4166,28470.0,1.0,1.0,1.0,1.4200242,0.02332,12.812,5013.0,0.8,0.84,185.615,0.0
4167,28479.0,1.0,1.0,1.0,1.645321,0.0286,17.295,6124.0,1.25,1.16,559.068,0.0
4168,28487.0,1.0,1.0,1.0,1.33711647,0.02153,14.056,4645.0,0.78,0.74,181.374,0.0
4169,28490.0,1.0,1.0,1.0,2.5079204,0.03783,12.285,6007.0,1.27,1.15,735.601,0.0
4170,28492.0,1.0,1.0,1.0,1.8053564,0.02803,12.722,5215.0,0.85,0.9,329.036,0.0
4171,28494.0,1.0,1.0,1.0,2.8792319,0.04127,12.408,5747.0,1.08,1.13,367.658,0.0
4172,28495.0,1.0,2.0,1.0,3.506195,0.0423,11.904,5052.0,0.72,0.82,100.848,0.0
4173,28496.0,1.0,1.0,1.0,2.032046,0.0352,19.055,6387.0,1.56,1.41,705.981,0.0
4174,28498.0,1.0,1.0,1.0,3.71495,0.0474,14.404,5738.0,1.31,1.03,281.498,0.0
4175,28499.0,1.0,1.0,1.0,1.540731,0.0234,11.31,4309.0,0.7,0.72,213.771,0.0
4176,28500.0,1.0,2.0,1.0,5449860.0,210.0,19.895930000000003,3850.0,9.260700000000005,0.87,136.65,0.0
4177,28502.0,1.0,2.0,1.0,5449860.0,157.0,19.340440000000005,4472.2,7.005600000000003,1.0,143.59,0.0
4178,28505.0,1.0,2.0,1.0,4343.5,5.3,10.517909999999993,8613.3251,0.8867999999999998,0.44,21.1916,0.0
4179,28506.0,1.0,1.0,1.0,9.8658,0.0496,10.162939999999994,3192.0,0.2,0.17,3.37454,0.0
4180,28507.0,1.0,2.0,1.0,5443353.375,1100.0,14.011,3646.0,0.56,0.56,11.5094,0.0
4181,28509.0,1.0,2.0,1.0,4433.6759999999995,5.242349999999996,10.2282,5806.0948,1.2119000000000004,1.0898,337.0108209999997,0.0
4182,28510.0,1.0,1.0,1.0,1.796,0.03,12.666,5768.5623,1.45,1.1,391.8148699999999,0.0
4183,28511.0,1.0,1.0,1.0,4.2,0.055,9.079,6155.6173,1.18,1.24,252.0877889999999,0.0
4184,28512.0,1.0,1.0,1.0,10.79,0.0968,10.905389999999995,4620.0,1.17,1.04,121.402,0.0
4185,28514.0,1.0,1.0,1.0,339.025532812,0.94,11.0658,5001.5751,2.1482000000000014,0.59,505.0,0.0
4186,28520.0,1.0,2.0,1.0,200.452,0.90281,11.25,6050.0,1.38,1.24,250.956,0.0
4187,28523.0,1.0,1.0,1.0,15.168865,0.1207,12.52,5788.0,1.09,1.03,306.063,0.0
4188,28526.0,1.0,1.0,1.0,3.660028,0.051,16.701,6067.77,1.82,1.32,505.703,0.0
4189,28528.0,1.0,1.0,2.0,4.11296,0.052,2.265,5328.0,0.84,0.94,82.1733,0.0
4190,28529.0,1.0,1.0,2.0,7.972,0.08,7.874999999999995,5328.0,0.84,0.94,82.1733,0.0
4191,28531.0,1.0,1.0,2.0,4.066499,0.04394,3.65,4250.0,0.69,0.68,58.2609,0.0
4192,28532.0,1.0,1.0,2.0,8.350381,0.07098,16.814,4250.0,0.69,0.68,58.2609,0.0
4193,28535.0,1.0,2.0,1.0,2.4919863,0.0287,2.415,3476.0,0.51,0.51,37.8871,0.0
4194,28536.0,1.0,1.0,1.0,5.07803,0.0392,2.72,3403.0,0.33,0.31,62.118,0.0
4195,28539.0,1.0,1.0,1.0,24.245586,0.1288,3.65,3553.0,0.48,0.48,27.6227,0.0
4196,28540.0,1.0,1.0,1.0,3.444717,0.03826,1.694,3997.0,0.62,0.63,39.6345,0.0
4197,28543.0,1.0,1.0,3.0,4.65382,0.05186,2.726,5320.0,0.85,0.86,111.059,0.0
4198,28548.0,1.0,1.0,3.0,9.15059,0.0814,2.759,5320.0,0.85,0.86,111.059,0.0
4199,28550.0,1.0,1.0,3.0,19.98,0.137,2.93,5320.0,0.85,0.86,111.059,0.0
4200,28551.0,1.0,2.0,1.0,3.477978,0.0407,11.456,4775.0,0.71,0.74,118.106,0.0
4201,28554.0,1.0,1.0,2.0,3.12748,0.0366,2.34,4227.0,0.65,0.66,73.5977,0.0
4202,28555.0,1.0,1.0,2.0,7.49325,0.0656,2.82,4227.0,0.65,0.66,73.5977,0.0
4203,28558.0,1.0,1.0,2.0,10.894843,0.0736,2.37,3600.0,0.42,0.45,36.0118,0.0
4204,28560.0,1.0,1.0,2.0,18.80151,0.1058,1.56,3600.0,0.42,0.45,36.0118,0.0
4205,28561.0,1.0,1.0,1.0,14.47567,0.095,12.218,3799.0,0.57,0.54,75.5759,0.0
4206,28564.0,1.0,1.0,1.0,3.9443715,0.0497,13.798,5603.0,1.66,1.17,323.265,0.0
4207,28565.0,1.0,1.0,1.0,4.537164,0.059,9.427,5889.0,1.41,1.44,319.036,0.0
